Date,BWXT,CCJ,LEU,LTBR,NLR,NXE,UEC,URA,URG,URNM,UUUU
2018-08-28,59.0421257019043,10.164103507995605,2.619999885559082,11.760000228881836,44.05287551879883,1.8899999856948853,1.649999976158142,10.741584777832031,0.7799999713897705,,3.2200000286102295
2018-08-29,58.06967544555664,10.203083992004395,2.549999952316284,12.0,44.05287551879883,1.8799999952316284,1.7000000476837158,10.868754386901855,0.8100000023841858,,3.240000009536743
2018-08-30,56.53227233886719,10.115377426147461,2.369999885559082,12.600000381469727,44.06131362915039,1.909999966621399,1.6699999570846558,10.817886352539062,0.8199999928474426,,3.1600000858306885
2018-08-31,56.79158020019531,10.144612312316895,2.2799999713897705,12.119999885559082,44.12883377075195,1.940000057220459,1.7100000381469727,10.783976554870605,0.8399999737739563,,3.190000057220459
2018-09-04,56.513729095458984,9.85226058959961,2.950000047683716,12.239999771118164,43.83345413208008,1.899999976158142,1.690000057220459,10.605937957763672,0.800000011920929,,3.1500000953674316
2018-09-05,56.421119689941406,9.715829849243164,2.4200000762939453,12.119999885559082,43.791263580322266,1.8200000524520874,1.6399999856948853,10.461812973022461,0.7799999713897705,,3.0
2018-09-06,57.03238296508789,9.511184692382812,2.940000057220459,11.760000228881836,43.87565612792969,1.7899999618530273,1.6200000047683716,10.317687034606934,0.7699999809265137,,2.9000000953674316
2018-09-07,56.99533462524414,9.47220230102539,2.319999933242798,12.0,43.92628860473633,1.7999999523162842,1.6399999856948853,10.326165199279785,0.7599999904632568,,2.890000104904175
2018-09-10,57.22687911987305,9.179850578308105,2.299999952316284,12.359999656677246,44.38200759887695,1.8200000524520874,1.6200000047683716,10.377032279968262,0.7799999713897705,,2.809999942779541
2018-09-11,56.708221435546875,9.248064994812012,2.299999952316284,12.119999885559082,44.38200759887695,1.7999999523162842,1.600000023841858,10.38551139831543,0.7799999713897705,,2.8299999237060547
2018-09-12,56.939762115478516,9.442967414855957,2.319999933242798,12.239999771118164,44.179466247558594,1.9199999570846558,1.7000000476837158,10.648327827453613,0.8199999928474426,,3.119999885559082
2018-09-13,57.606597900390625,9.423478126525879,2.390000104904175,11.880000114440918,44.5423583984375,2.0199999809265137,1.7899999618530273,10.690718650817871,0.8700000047683716,,3.180000066757202
2018-09-14,57.94926834106445,9.423478126525879,2.299999952316284,11.880000114440918,44.5423583984375,1.9700000286102295,1.75,10.665284156799316,0.8500000238418579,,3.1500000953674316
2018-09-17,58.4771728515625,9.394243240356445,2.5,12.0,44.5423583984375,2.0799999237060547,1.7300000190734863,10.673763275146484,0.8600000143051147,,3.0999999046325684
2018-09-18,58.634620666503906,9.433222770690918,2.569999933242798,11.640000343322754,44.7280158996582,2.1600000858306885,1.7400000095367432,10.817886352539062,0.8700000047683716,,3.2200000286102295
2018-09-19,57.59733200073242,9.433222770690918,2.509999990463257,11.760000228881836,44.24698257446289,2.109999895095825,1.7200000286102295,10.79245376586914,0.8899999856948853,,3.2799999713897705
2018-09-20,58.24563217163086,9.725574493408203,2.509999990463257,12.0,44.44108581542969,2.0799999237060547,1.75,10.945055961608887,0.9300000071525574,,3.299999952316284
2018-09-21,58.06040954589844,9.66710376739502,2.799999952316284,11.640000343322754,44.44108581542969,2.109999895095825,1.7100000381469727,10.97896957397461,0.7900000214576721,,3.2300000190734863
2018-09-24,57.39358139038086,9.59889030456543,2.569999933242798,11.760000228881836,44.34825134277344,2.059999942779541,1.6799999475479126,10.911144256591797,0.800000011920929,,3.119999885559082
2018-09-25,57.513973236083984,9.559908866882324,2.609999895095825,11.760000228881836,44.036006927490234,2.0799999237060547,1.649999976158142,11.004401206970215,0.8100000023841858,,3.0899999141693115
2018-09-26,57.04164123535156,9.579399108886719,2.680000066757202,11.399999618530273,43.81657791137695,1.9600000381469727,1.6200000047683716,10.877233505249023,0.800000011920929,,3.0199999809265137
2018-09-27,57.26392364501953,11.0509033203125,2.700000047683716,11.279999732971191,44.28917694091797,1.9800000190734863,1.6799999475479126,11.284175872802734,0.8100000023841858,,3.2300000190734863
2018-09-28,57.921470642089844,11.109374046325684,2.690000057220459,11.039999961853027,44.52547836303711,2.049999952316284,1.7200000286102295,11.284175872802734,0.800000011920929,,3.2799999713897705
2018-10-01,58.403072357177734,10.953452110290527,2.7799999713897705,11.15999984741211,44.28917694091797,2.130000114440918,1.5399999618530273,11.360479354858398,0.8100000023841858,,3.25
2018-10-02,58.51422119140625,11.148353576660156,2.680000066757202,11.520000457763672,44.7280158996582,2.1600000858306885,1.5499999523162842,11.394389152526855,0.8199999928474426,,3.319999933242798
2018-10-03,58.403072357177734,11.35300064086914,2.5999999046325684,10.920000076293945,44.34825134277344,2.2799999713897705,1.5399999618530273,11.479167938232422,0.8299999833106995,,3.4100000858306885
2018-10-04,58.29195022583008,11.918213844299316,2.690000057220459,11.15999984741211,44.34825134277344,2.2200000286102295,1.5399999618530273,11.513080596923828,0.8299999833106995,,3.4600000381469727
2018-10-05,58.04188537597656,11.772038459777832,2.4200000762939453,10.920000076293945,44.82085037231445,2.240000009536743,1.5499999523162842,11.445258140563965,0.800000011920929,,3.3399999141693115
